-3.863,99.8,0.0,2013-06-03 05:30
-4.017,99.8,0.0,2013-06-03 05:40
-3.871,99.8,0.0,2013-06-03 05:50
-3.78,99.8,0.0,2013-06-03 06:00
-3.68,99.8,0.0,2013-06-03 06:10
-3.549,99.8,0.0,2013-06-03 06:20
-3.607,99.8,0.0,2013-06-03 06:30
-3.517,99.9,0.0,2013-06-03 06:40
-3.386,99.9,0.0,2013-06-03 06:50
-2.899,99.8,0.0,2013-06-03 07:00
-2.439,99.8,0.0,2013-06-03 07:10
-2.513,99.8,0.0,2013-06-03 07:20
-2.48,99.8,0.0,2013-06-03 07:30
-2.757,99.8,0.0,2013-06-03 07:40
-1.721,99.8,0.221,2013-06-03 07:50
-1.331,99.9,1.369,2013-06-03 08:00
-1.557,99.9,2.001,2013-06-03 08:10
-1.351,99.9,1.707,2013-06-03 08:20
-0.662,99.9,1.193,2013-06-03 08:30
0.163,99.9,1.475,2013-06-03 08:40
0.48,96.9,1.359,2013-06-03 08:50
0.874,96.9,1.119,2013-06-03 09:00
0.75,91.2,1.287,2013-06-03 09:10
1.626,85.9,0.622,2013-06-03 09:20
2.415,85.1,0.845,2013-06-03 09:30
2.942,96.5,1.385,2013-06-03 09:40
2.418,99.9,1.387,2013-06-03 09:50
1.432,99.9,1.31,2013-06-03 10:00
1.133,100.0,1.529,2013-06-03 10:10
1.061,99.9,1.238,2013-06-03 10:20
1.33,99.5,1.431,2013-06-03 10:30
2.556,88.5,0.984,2013-06-03 10:40
1.915,86.5,1.042,2013-06-03 10:50
2.316,79.02,1.035,2013-06-03 11:00
5.435,68.15,0.143,2013-06-03 11:10
7.626,64.17,0.25,2013-06-03 11:20
7.739,63.01,0.598,2013-06-03 11:30
8.19,62.09,0.422,2013-06-03 11:40
6.559,63.89,0.78,2013-06-03 11:50
7.107,66.14,0.53,2013-06-03 12:00
8.04,62.79,0.647,2013-06-03 12:10
6.818,62.76,0.993,2013-06-03 12:20
3.087,70.02,1.606,2013-06-03 12:30
4.209,67.49,1.197,2013-06-03 12:40
4.635,66.01,1.138,2013-06-03 12:50
2.491,72.61,2.118,2013-06-03 13:00
2.213,74.36,2.268,2013-06-03 13:10
2.51,70.49,1.872,2013-06-03 13:20
3.124,68.39,1.733,2013-06-03 13:30
2.269,74.95,1.815,2013-06-03 13:40
3.471,71.22,1.158,2013-06-03 13:50
2.367,78.19,1.692,2013-06-03 14:00
2.658,76.05,1.205,2013-06-03 14:10
3.12,75.79,1.263,2013-06-03 14:20
2.973,76.84,0.896,2013-06-03 14:30
3.779,75.26,0.688,2013-06-03 14:40
2.066,80.8,1.778,2013-06-03 14:50
2.441,80.7,1.058,2013-06-03 15:00
2.441,82.8,1.027,2013-06-03 15:10
2.986,79.19,0.538,2013-06-03 15:20
3.179,78.36,0.61,2013-06-03 15:30
2.303,81.2,0.925,2013-06-03 15:40
1.655,86.0,1.005,2013-06-03 15:50
2.051,84.9,0.512,2013-06-03 16:00
1.758,87.5,0.79,2013-06-03 16:10
1.686,88.7,1.07,2013-06-03 16:20
1.05,92.5,0.982,2013-06-03 16:30
1.511,90.1,1.302,2013-06-03 16:40
1.752,87.2,0.632,2013-06-03 16:50
2.282,84.6,0.497,2013-06-03 17:00
1.69,88.8,1.248,2013-06-03 17:10
0.447,97.7,1.394,2013-06-03 17:20
0.02,99.9,1.529,2013-06-03 17:30
-0.044,99.9,1.111,2013-06-03 17:40
0.27,99.9,0.829,2013-06-03 17:50
0.633,99.9,0.52,2013-06-03 18:00
0.65,99.9,0.334,2013-06-03 18:10
0.439,99.9,0.683,2013-06-03 18:20
0.392,99.9,0.405,2013-06-03 18:30
0.212,99.9,0.618,2013-06-03 18:40
0.195,99.9,0.428,2013-06-03 18:50
-0.347,99.9,0.507,2013-06-03 19:00
-0.472,99.9,0.798,2013-06-03 19:10
-1.033,99.9,1.394,2013-06-03 19:20
-1.245,99.9,1.359,2013-06-03 19:30
-1.444,99.8,1.918,2013-06-03 19:40
-1.592,99.8,2.048,2013-06-03 19:50
-1.682,99.9,1.975,2013-06-03 20:00
-1.725,99.9,1.611,2013-06-03 20:10
-1.724,99.8,1.744,2013-06-03 20:20
-1.733,99.8,1.467,2013-06-03 20:30
-1.689,99.8,1.385,2013-06-03 20:40
-1.654,99.8,1.535,2013-06-03 20:50
-1.697,99.9,1.488,2013-06-03 21:00
-1.698,99.9,1.529,2013-06-03 21:10
-1.697,99.9,1.334,2013-06-03 21:20
-1.687,99.9,1.694,2013-06-03 21:30
-1.712,99.9,1.598,2013-06-03 21:40
-1.745,99.9,1.525,2013-06-03 21:50
-1.737,99.9,1.054,2013-06-03 22:00
-1.707,99.9,0.46,2013-06-03 22:10
-1.707,99.8,0.485,2013-06-03 22:20
-1.745,99.9,0.289,2013-06-03 22:30
-1.818,99.8,0.55,2013-06-03 22:40
-1.876,99.8,0.158,2013-06-03 22:50
-1.915,99.8,0.106,2013-06-03 23:00
-1.991,99.8,0.499,2013-06-03 23:10
-2.034,99.8,0.579,2013-06-03 23:20
-2.062,99.8,0.0,2013-06-03 23:30
-2.114,99.8,0.0,2013-06-03 23:40
-2.174,99.8,0.0,2013-06-03 23:50
-2.246,99.8,0.0,2013-06-04 00:00
-2.345,99.8,0.0,2013-06-04 00:10
-2.356,99.8,0.0,2013-06-04 00:20
-2.365,99.8,0.0,2013-06-04 00:30
-2.488,99.8,0.0,2013-06-04 00:40
-2.647,99.9,0.0,2013-06-04 00:50
-2.712,99.9,0.0,2013-06-04 01:00
-2.861,99.8,0.0,2013-06-04 01:10
-3.042,99.8,0.0,2013-06-04 01:20
-3.222,99.9,0.0,2013-06-04 01:30
-3.271,99.8,0.0,2013-06-04 01:40
-3.172,99.8,0.0,2013-06-04 01:50
-3.282,99.8,0.0,2013-06-04 02:00
-3.216,99.8,0.0,2013-06-04 02:10
-3.082,99.8,0.0,2013-06-04 02:20
-2.942,99.8,0.375,2013-06-04 02:30
-2.789,99.8,0.475,2013-06-04 02:40
-2.804,99.8,0.708,2013-06-04 02:50
-2.888,99.8,0.512,2013-06-04 03:00
-2.939,99.8,0.585,2013-06-04 03:10
-2.932,99.8,0.456,2013-06-04 03:20
-2.798,99.8,0.763,2013-06-04 03:30
-2.617,99.8,0.448,2013-06-04 03:40
-2.766,99.8,0.272,2013-06-04 03:50
-2.866,99.8,0.722,2013-06-04 04:00
-2.663,99.8,1.343,2013-06-04 04:10
-2.549,99.8,1.25,2013-06-04 04:20
-2.358,99.8,1.078,2013-06-04 04:30
-2.286,99.8,0.831,2013-06-04 04:40
-2.23,99.8,0.446,2013-06-04 04:50
-2.251,99.8,0.608,2013-06-04 05:00
-2.14,99.8,0.817,2013-06-04 05:10
-1.892,99.8,0.563,2013-06-04 05:20
-1.755,99.8,1.019,2013-06-04 05:30
-1.582,99.8,0.902,2013-06-04 05:40
-1.322,99.9,1.342,2013-06-04 05:50
-1.007,99.9,1.193,2013-06-04 06:00
-0.691,99.9,1.658,2013-06-04 06:10
-0.447,99.9,1.207,2013-06-04 06:20
-0.279,99.9,1.179,2013-06-04 06:30
0.033,99.9,0.952,2013-06-04 06:40
0.421,99.9,1.281,2013-06-04 06:50
0.822,99.9,1.49,2013-06-04 07:00
1.451,97.1,0.505,2013-06-04 07:10
2.205,91.9,0.424,2013-06-04 07:20
2.744,89.8,0.788,2013-06-04 07:30
3.771,83.0,0.727,2013-06-04 07:40
4.268,80.8,0.467,2013-06-04 07:50
5.235,71.61,0.301,2013-06-04 08:00
4.789,70.27,0.489,2013-06-04 08:10
5.096,66.03,0.649,2013-06-04 08:20
5.82,64.09,0.694,2013-06-04 08:30
5.675,61.42,1.359,2013-06-04 08:40
5.827,59.31,1.967,2013-06-04 08:50
5.883,58.21,2.044,2013-06-04 09:00
6.711,59.61,0.843,2013-06-04 09:10
8.5,59.83,0.475,2013-06-04 09:20
9.56,53.32,0.935,2013-06-04 09:30
10.02,50.47,1.209,2013-06-04 09:40
10.76,50.04,1.111,2013-06-04 09:50
10.86,48.31,1.312,2013-06-04 10:00
10.6,53.52,1.212,2013-06-04 10:10
11.72,54.5,1.435,2013-06-04 10:20
12.13,52.76,0.702,2013-06-04 10:30
12.25,51.95,0.999,2013-06-04 10:40
12.7,50.37,1.06,2013-06-04 10:50
12.59,50.67,0.618,2013-06-04 11:00
14.54,47.38,0.381,2013-06-04 11:10
15.29,43.19,0.508,2013-06-04 11:20
14.26,41.39,0.532,2013-06-04 11:30
14.18,43.69,0.379,2013-06-04 11:40
11.73,47.38,0.89,2013-06-04 11:50
9.38,53.21,1.343,2013-06-04 12:00
9.33,53.65,1.062,2013-06-04 12:10
9.61,50.08,0.835,2013-06-04 12:20
8.58,54.11,1.136,2013-06-04 12:30
5.884,66.54,2.173,2013-06-04 12:40
8.05,53.08,1.543,2013-06-04 12:50
9.83,45.23,1.521,2013-06-04 13:00
8.39,51.16,2.777,2013-06-04 13:10
8.93,49.44,1.733,2013-06-04 13:20
11.3,39.65,1.482,2013-06-04 13:30
10.36,45.47,2.669,2013-06-04 13:40
8.68,54.74,2.652,2013-06-04 13:50
8.32,54.96,2.501,2013-06-04 14:00
8.36,56.24,1.96,2013-06-04 14:10
8.39,57.4,2.466,2013-06-04 14:20
7.951,59.44,2.407,2013-06-04 14:30
8.28,58.44,2.001,2013-06-04 14:40
8.67,57.02,2.329,2013-06-04 14:50
9.67,53.76,1.95,2013-06-04 15:00
9.93,50.7,2.214,2013-06-04 15:10
9.45,52.69,1.78,2013-06-04 15:20
9.82,50.57,1.864,2013-06-04 15:30
10.08,50.49,2.092,2013-06-04 15:40
9.06,54.07,2.417,2013-06-04 15:50
7.883,58.48,2.511,2013-06-04 16:00
7.793,58.79,2.343,2013-06-04 16:10
8.88,54.71,2.298,2013-06-04 16:20
9.61,52.79,1.891,2013-06-04 16:30
10.44,50.53,1.299,2013-06-04 16:40
10.06,52.78,2.042,2013-06-04 16:50
8.48,56.84,2.908,2013-06-04 17:00
7.406,61.22,3.199,2013-06-04 17:10
6.926,64.25,3.209,2013-06-04 17:20
5.982,74.46,3.051,2013-06-04 17:30
4.815,85.0,2.448,2013-06-04 17:40
5.435,78.68,2.597,2013-06-04 17:50
5.472,74.8,3.129,2013-06-04 18:00
5.527,75.27,2.759,2013-06-04 18:10
6.065,71.7,2.282,2013-06-04 18:20
6.138,75.54,1.696,2013-06-04 18:30
4.795,86.4,1.696,2013-06-04 18:40
4.442,88.9,1.975,2013-06-04 18:50
3.978,93.5,1.602,2013-06-04 19:00
3.594,99.0,1.719,2013-06-04 19:10
3.317,99.9,1.787,2013-06-04 19:20
3.171,99.9,1.907,2013-06-04 19:30
3.136,99.9,1.752,2013-06-04 19:40
2.932,99.9,0.534,2013-06-04 19:50
2.703,99.9,1.267,2013-06-04 20:00
2.804,99.9,1.328,2013-06-04 20:10
2.622,99.9,1.633,2013-06-04 20:20
2.524,99.9,1.173,2013-06-04 20:30
2.548,99.9,1.017,2013-06-04 20:40
2.464,99.9,0.817,2013-06-04 20:50
2.326,99.9,1.279,2013-06-04 21:00
2.158,99.9,0.254,2013-06-04 21:10
